v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge,date2
8307,2022-01-27,USS 0004927,192,2.6800001,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8308,2022-01-27,USS 0004949,192,1.11,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8309,2022-01-27,USS 0004966,192,2.0599999,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8310,2022-01-27,USS 0005019,288,1.3,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8311,2022-01-27,USS 0008953,288,2.5599999,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8312,2022-01-27,USS 0008983,288,.31,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8313,2022-01-27,USS 0009044,288,3.48,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8314,2022-01-27,USS 0009063,288,6.5100002,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8315,2022-01-27,USS 0009067,288,1.13,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8316,2022-01-27,USS 0009070,288,.20999999,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8317,2022-01-27,USS 0009072,288,1.99,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8318,2022-01-27,USS 0009073,288,2.45,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8319,2022-01-27,USS 0009074,288,2.9100001,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8320,2022-01-27,USS 0009075,288,2.45,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8321,2022-01-27,USS 0009076,288,2.26,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8322,2022-01-27,USS 0015695,288,3.03,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8323,2022-01-27,USS 0017113,96,.63999999,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8324,2022-01-27,USS 0017138,288,.050000001,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8325,2022-01-27,USS 0020686,96,.22,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8326,2022-01-27,USS 0020707,384,8.3599997,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8327,2022-01-27,UST 0000711,624,9.3900003,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8328,2022-01-27,UST 0000712,624,11.17,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8329,2022-01-27,UST 0000713,624,9.3400002,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8330,2022-01-27,UST 0002019,624,12.1,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8331,2022-01-27,UST 0002020,624,11.49,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8332,2022-01-27,UST 0002021,NA,148.53,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
8333,2022-01-28,USS 0004903,192,2.29,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8334,2022-01-28,USS 0004927,192,5.2199998,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8335,2022-01-28,USS 0004949,192,2.25,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8336,2022-01-28,USS 0004966,192,.51999998,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8337,2022-01-28,USS 0005019,288,1.0599999,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8338,2022-01-28,USS 0008953,288,2.47,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8339,2022-01-28,USS 0008983,288,.51999998,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8340,2022-01-28,USS 0009044,288,3.4400001,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8341,2022-01-28,USS 0009063,288,3.1600001,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8342,2022-01-28,USS 0009067,288,1.5,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8343,2022-01-28,USS 0009070,288,.23999999,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8344,2022-01-28,USS 0009072,288,1.98,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8345,2022-01-28,USS 0009073,288,2.4300001,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8346,2022-01-28,USS 0009074,288,2.9200001,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8347,2022-01-28,USS 0009075,288,2.4300001,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8348,2022-01-28,USS 0009076,288,2.25,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8349,2022-01-28,USS 0015695,288,3.02,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8350,2022-01-28,USS 0017113,96,.56,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8351,2022-01-28,USS 0017138,288,.050000001,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8352,2022-01-28,USS 0020686,96,.28,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8353,2022-01-28,USS 0020707,384,8.8400002,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8354,2022-01-28,UST 0000711,624,9.1999998,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8355,2022-01-28,UST 0000712,624,11.24,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8356,2022-01-28,UST 0000713,624,9.2600002,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8357,2022-01-28,UST 0002019,624,12.05,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8358,2022-01-28,UST 0002020,624,11.43,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8359,2022-01-28,UST 0002021,NA,141.27,2022-01-28,28-01-2022,17.700001,11,26,,42,4.6999998,,1016.3,Matched (3),28jan2022
8360,2022-01-29,USS 0004903,192,1.73,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8361,2022-01-29,USS 0004927,192,1.88,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8362,2022-01-29,USS 0004949,192,4.3200002,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8363,2022-01-29,USS 0004966,192,1.85,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8364,2022-01-29,USS 0005019,288,.95999998,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8365,2022-01-29,USS 0008953,288,1.97,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8366,2022-01-29,USS 0008983,288,1.51,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8367,2022-01-29,USS 0009044,288,4.0999999,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8368,2022-01-29,USS 0009063,288,2.8599999,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8369,2022-01-29,USS 0009067,288,1.5599999,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8370,2022-01-29,USS 0009070,288,.23999999,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8371,2022-01-29,USS 0009072,288,1.97,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8372,2022-01-29,USS 0009073,288,2.4200001,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8373,2022-01-29,USS 0009074,288,2.8800001,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8374,2022-01-29,USS 0009075,288,2.4300001,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8375,2022-01-29,USS 0009076,288,2.24,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8376,2022-01-29,USS 0015695,288,3.04,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8377,2022-01-29,USS 0017113,96,.5,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8378,2022-01-29,USS 0017138,288,0,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8379,2022-01-29,USS 0020686,96,.25,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8380,2022-01-29,USS 0020707,384,9.0299997,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8381,2022-01-29,UST 0000711,624,9.3900003,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8382,2022-01-29,UST 0000712,624,11.17,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8383,2022-01-29,UST 0000713,624,9.3699999,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8384,2022-01-29,UST 0002019,624,11.93,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8385,2022-01-29,UST 0002020,624,11.35,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8386,2022-01-29,UST 0002021,NA,153.67999,2022-01-29,29-01-2022,18.9,10,29,,24,1.8,,1015.8,Matched (3),29jan2022
8387,2022-01-30,USS 0004903,192,2.0799999,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8388,2022-01-30,USS 0004927,192,1.22,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8389,2022-01-30,USS 0004949,192,7.3000002,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8390,2022-01-30,USS 0004966,192,2.03,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8391,2022-01-30,USS 0005019,288,.99000001,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8392,2022-01-30,USS 0008953,288,2.2,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8393,2022-01-30,USS 0008983,288,1.37,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8394,2022-01-30,USS 0009044,288,2.55,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8395,2022-01-30,USS 0009063,288,4.3099999,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8396,2022-01-30,USS 0009067,288,1.34,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8397,2022-01-30,USS 0009070,288,.28,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8398,2022-01-30,USS 0009072,288,2.1600001,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8399,2022-01-30,USS 0009073,288,2.47,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8400,2022-01-30,USS 0009074,288,2.8499999,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8401,2022-01-30,USS 0009075,288,2.4300001,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8402,2022-01-30,USS 0009076,288,2.1900001,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8403,2022-01-30,USS 0015695,288,3.04,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8404,2022-01-30,USS 0017113,96,.02,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8405,2022-01-30,USS 0017138,288,.079999998,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8406,2022-01-30,USS 0020686,96,.19,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8407,2022-01-30,USS 0020707,384,9.5900002,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8408,2022-01-30,UST 0000711,624,9.4499998,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8409,2022-01-30,UST 0000712,624,11.56,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8410,2022-01-30,UST 0000713,624,9.3900003,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8411,2022-01-30,UST 0002019,624,12.11,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8412,2022-01-30,UST 0002020,624,11.52,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8413,2022-01-30,UST 0002021,NA,151.24001,2022-01-30,30-01-2022,19.6,10.2,30.6,,349,1.4,,1013.3,Matched (3),30jan2022
8414,2022-01-31,USS 0004903,192,2.4200001,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8415,2022-01-31,USS 0004927,192,1.28,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8416,2022-01-31,USS 0004949,192,2.78,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8417,2022-01-31,USS 0004966,192,1.98,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8418,2022-01-31,USS 0005019,288,1.28,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8419,2022-01-31,USS 0008953,288,2.1099999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8420,2022-01-31,USS 0008983,288,1.42,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8421,2022-01-31,USS 0009044,288,4.2199998,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8422,2022-01-31,USS 0009063,288,3.3299999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8423,2022-01-31,USS 0009067,288,1.91,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8424,2022-01-31,USS 0009070,288,.25999999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8425,2022-01-31,USS 0009072,288,2.25,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8426,2022-01-31,USS 0009073,288,2.46,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8427,2022-01-31,USS 0009074,288,2.8099999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8428,2022-01-31,USS 0009075,288,2.45,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8429,2022-01-31,USS 0009076,288,2.21,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8430,2022-01-31,USS 0015695,288,3,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8431,2022-01-31,USS 0017113,96,.63999999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8432,2022-01-31,USS 0017138,288,.11,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8433,2022-01-31,USS 0020686,96,.31,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8434,2022-01-31,USS 0020707,384,9.5600004,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8435,2022-01-31,UST 0000711,624,9.3299999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8436,2022-01-31,UST 0000712,624,11.23,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8437,2022-01-31,UST 0000713,624,9.3500004,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8438,2022-01-31,UST 0002019,624,12.02,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8439,2022-01-31,UST 0002020,624,11.42,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8440,2022-01-31,UST 0002021,NA,146.02,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3),31jan2022
8441,2022-02-01,USS 0004903,192,2.47,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8442,2022-02-01,USS 0004927,192,1.65,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8443,2022-02-01,USS 0004949,192,2.1300001,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8444,2022-02-01,USS 0004966,192,1.29,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8445,2022-02-01,USS 0005019,288,1.78,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8446,2022-02-01,USS 0008953,288,3.52,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8447,2022-02-01,USS 0008983,288,4.2399998,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8448,2022-02-01,USS 0009044,288,5.02,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8449,2022-02-01,USS 0009063,288,3.24,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8450,2022-02-01,USS 0009067,288,1.42,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8451,2022-02-01,USS 0009070,288,.28,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8452,2022-02-01,USS 0009072,288,2.1800001,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8453,2022-02-01,USS 0009073,288,2.4400001,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8454,2022-02-01,USS 0009074,288,2.79,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8455,2022-02-01,USS 0009075,288,2.45,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8456,2022-02-01,USS 0009076,288,2.2,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8457,2022-02-01,USS 0015695,288,3.03,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8458,2022-02-01,USS 0017113,96,.75,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8459,2022-02-01,USS 0017138,288,.2,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8460,2022-02-01,USS 0020686,96,.38999999,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8461,2022-02-01,USS 0020707,384,9.8000002,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8462,2022-02-01,UST 0000711,624,9.3699999,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8463,2022-02-01,UST 0000712,624,11.2,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8464,2022-02-01,UST 0000713,624,9.3299999,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8465,2022-02-01,UST 0002019,624,11.82,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8466,2022-02-01,UST 0002020,624,11.56,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8467,2022-02-01,UST 0002021,NA,137.72,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3),01feb2022
8468,2022-02-02,USS 0004903,192,3.79,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8469,2022-02-02,USS 0004927,192,1.64,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8470,2022-02-02,USS 0004949,192,2.5899999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8471,2022-02-02,USS 0004966,192,2.0699999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8472,2022-02-02,USS 0005019,288,.98000002,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8473,2022-02-02,USS 0008953,288,1.87,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8474,2022-02-02,USS 0008983,288,2.99,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8475,2022-02-02,USS 0009044,288,3.28,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8476,2022-02-02,USS 0009063,288,2.49,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8477,2022-02-02,USS 0009067,288,1.98,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8478,2022-02-02,USS 0009070,288,.25999999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8479,2022-02-02,USS 0009072,288,2.4400001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8480,2022-02-02,USS 0009073,288,2.4400001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8481,2022-02-02,USS 0009074,288,2.8099999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8482,2022-02-02,USS 0009075,288,2.4400001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8483,2022-02-02,USS 0009076,288,2.22,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8484,2022-02-02,USS 0015695,288,3.1800001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8485,2022-02-02,USS 0017113,96,.70999998,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8486,2022-02-02,USS 0017138,288,.02,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8487,2022-02-02,USS 0020686,96,.56999999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8488,2022-02-02,USS 0020707,384,10.05,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8489,2022-02-02,UST 0000711,624,9.2799997,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8490,2022-02-02,UST 0000712,624,11.09,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8491,2022-02-02,UST 0000713,624,9.2799997,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8492,2022-02-02,UST 0002019,624,11.93,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8493,2022-02-02,UST 0002020,624,11.32,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8494,2022-02-02,UST 0002021,NA,146.69,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3),02feb2022
8495,2022-02-03,USS 0004903,192,2.27,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3),03feb2022
8496,2022-02-03,USS 0004927,192,1.67,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3),03feb2022
