DTR,PT_TENEMENT_NUMBER,PROPERTY_TYPE,USAGE_CODE,BUILDING_TYPE,COUNT_OF_FLOOR,CONST_YR,AREA,ADDRESS,Meter No.,Account No. ,Latitude,Longittude
Ganesh Vatika,02345776430001O,RESIDENTIAL,4,FLAT,1,2018,31.5,"C/702 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776450001C,RESIDENTIAL,4,FLAT,1,2018,31.5,"C/703 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776470001N,RESIDENTIAL,4,FLAT,1,2018,31.5,"C/704 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776490001B,RESIDENTIAL,4,FLAT,1,2018,31.5,"C/705 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776510001T,RESIDENTIAL,4,FLAT,1,2018,31.5,"C/706 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776530001H,RESIDENTIAL,4,FLAT,1,2018,31.5,"D/101 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776550001S,RESIDENTIAL,4,FLAT,1,2018,31.5,"D/102 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776570001G,RESIDENTIAL,4,FLAT,1,2018,31.5,"D/103 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776590001R,RESIDENTIAL,4,FLAT,1,2018,31.5,"D/104 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776610001M,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/105 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776630001A,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/106 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776650001L,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/201 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,023457766700019,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/202 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776690001K,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/203 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776710001F,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/204 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776730001Q,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/205 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776750001E,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/206 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776770001P,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/301 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776790001D,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/302 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776810001V,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/303 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776830001J,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/304 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776850001U,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/305 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776870001I,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/306 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776890001T,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/401 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776910001O,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/402 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776930001C,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/403 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776950001N,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/404 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776970001B,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/405 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345776990001M,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/406 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777010001A,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/501 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777030001L,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/502 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,023457770500019,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/503 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777070001K,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/504 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777090001V,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/505 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777110001Q,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/506 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777130001E,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/601 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777150001P,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/602 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777170001D,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/603 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777190001O,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/604 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777210001J,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/605 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777230001U,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/606 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777250001I,RESIDENTIAL,4,FLAT,1,2018,53.54,"D/701 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777270001T,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/702 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777290001H,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/703 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777310001C,RESIDENTIAL,4,FLAT,1,2018,50.28,"D/704 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777330001N,RESIDENTIAL,4,FLAT,1,2018,44.39,"D/705 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777350001B,RESIDENTIAL,4,FLAT,1,2018,53.55,"D/706 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777370001M,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/101 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777390001A,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/102 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777410001S,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/103 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777430001G,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/104 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777450001R,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/105 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777470001F,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/106 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777490001Q,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/201 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777510001L,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/202 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,023457775300019,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/203 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777550001K,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/204 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777570001V,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/205 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777590001J,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/206 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777610001E,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/301 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777630001P,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/302 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777650001D,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/303 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777670001O,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/304 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777690001C,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/305 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777710001U,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/306 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777730001I,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/401 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777750001T,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/402 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777770001H,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/403 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777790001S,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/404 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777810001N,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/405 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777830001B,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/406 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777850001M,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/501 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777870001A,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/502 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777890001L,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/503 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777910001G,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/504 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777930001R,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/505 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777950001F,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/506 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777970001Q,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/601 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345777990001E,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/602 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778010001P,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/603 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778030001D,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/604 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778050001O,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/605 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778070001C,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/606 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778090001N,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/701 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778110001I,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/702 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778130001T,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/703 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778150001H,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/704 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778170001S,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/705 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778190001G,RESIDENTIAL,4,FLAT,1,2018,53.54,"E/706 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778210001B,NON-RESIDENTIAL,0340,SHOP,1,2018,24.11,"SHOP NO.GF-01 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778230001M,NON-RESIDENTIAL,0340,SHOP,1,2018,22.51,"SHOP NO.GF-02 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778250001A,NON-RESIDENTIAL,0340,SHOP,1,2018,15.47,"SHOP NO.GF-03 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778270001L,NON-RESIDENTIAL,0340,SHOP,1,2018,21.47,"SHOP NO.GF-04 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,023457782900019,NON-RESIDENTIAL,0340,SHOP,1,2018,25.06,"SHOP NO.GF-05 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
Ganesh Vatika,02345778310001R,NON-RESIDENTIAL,0340,SHOP,1,2018,21.07,"SHOP NO.GF-06 GANESH VATIKA RESIDENCY OPP.VITTHAL PLAZA, OPP. NARODA G.E.B.NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0783002,72.672587
