v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge
8418,2022-01-31,USS 0005019,288,1.28,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8419,2022-01-31,USS 0008953,288,2.1099999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8420,2022-01-31,USS 0008983,288,1.42,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8421,2022-01-31,USS 0009044,288,4.2199998,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8422,2022-01-31,USS 0009063,288,3.3299999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8423,2022-01-31,USS 0009067,288,1.91,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8424,2022-01-31,USS 0009070,288,.25999999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8425,2022-01-31,USS 0009072,288,2.25,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8426,2022-01-31,USS 0009073,288,2.46,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8427,2022-01-31,USS 0009074,288,2.8099999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8428,2022-01-31,USS 0009075,288,2.45,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8429,2022-01-31,USS 0009076,288,2.21,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8430,2022-01-31,USS 0015695,288,3,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8431,2022-01-31,USS 0017113,96,.63999999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8432,2022-01-31,USS 0017138,288,.11,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8433,2022-01-31,USS 0020686,96,.31,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8434,2022-01-31,USS 0020707,384,9.5600004,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8435,2022-01-31,UST 0000711,624,9.3299999,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8436,2022-01-31,UST 0000712,624,11.23,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8437,2022-01-31,UST 0000713,624,9.3500004,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8438,2022-01-31,UST 0002019,624,12.02,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8439,2022-01-31,UST 0002020,624,11.42,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8440,2022-01-31,UST 0002021,NA,146.02,2022-01-31,31-01-2022,20.299999,11.6,29.6,,330,2.5999999,,1012,Matched (3)
8441,2022-02-01,USS 0004903,192,2.47,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8442,2022-02-01,USS 0004927,192,1.65,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8443,2022-02-01,USS 0004949,192,2.1300001,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8444,2022-02-01,USS 0004966,192,1.29,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8445,2022-02-01,USS 0005019,288,1.78,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8446,2022-02-01,USS 0008953,288,3.52,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8447,2022-02-01,USS 0008983,288,4.2399998,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8448,2022-02-01,USS 0009044,288,5.02,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8449,2022-02-01,USS 0009063,288,3.24,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8450,2022-02-01,USS 0009067,288,1.42,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8451,2022-02-01,USS 0009070,288,.28,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8452,2022-02-01,USS 0009072,288,2.1800001,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8453,2022-02-01,USS 0009073,288,2.4400001,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8454,2022-02-01,USS 0009074,288,2.79,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8455,2022-02-01,USS 0009075,288,2.45,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8456,2022-02-01,USS 0009076,288,2.2,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8457,2022-02-01,USS 0015695,288,3.03,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8458,2022-02-01,USS 0017113,96,.75,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8459,2022-02-01,USS 0017138,288,.2,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8460,2022-02-01,USS 0020686,96,.38999999,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8461,2022-02-01,USS 0020707,384,9.8000002,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8462,2022-02-01,UST 0000711,624,9.3699999,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8463,2022-02-01,UST 0000712,624,11.2,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8464,2022-02-01,UST 0000713,624,9.3299999,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8465,2022-02-01,UST 0002019,624,11.82,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8466,2022-02-01,UST 0002020,624,11.56,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8467,2022-02-01,UST 0002021,NA,137.72,2022-02-01,01-02-2022,22.5,16,31,,347,1.5,,1011.5,Matched (3)
8468,2022-02-02,USS 0004903,192,3.79,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8469,2022-02-02,USS 0004927,192,1.64,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8470,2022-02-02,USS 0004949,192,2.5899999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8471,2022-02-02,USS 0004966,192,2.0699999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8472,2022-02-02,USS 0005019,288,.98000002,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8473,2022-02-02,USS 0008953,288,1.87,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8474,2022-02-02,USS 0008983,288,2.99,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8475,2022-02-02,USS 0009044,288,3.28,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8476,2022-02-02,USS 0009063,288,2.49,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8477,2022-02-02,USS 0009067,288,1.98,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8478,2022-02-02,USS 0009070,288,.25999999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8479,2022-02-02,USS 0009072,288,2.4400001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8480,2022-02-02,USS 0009073,288,2.4400001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8481,2022-02-02,USS 0009074,288,2.8099999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8482,2022-02-02,USS 0009075,288,2.4400001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8483,2022-02-02,USS 0009076,288,2.22,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8484,2022-02-02,USS 0015695,288,3.1800001,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8485,2022-02-02,USS 0017113,96,.70999998,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8486,2022-02-02,USS 0017138,288,.02,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8487,2022-02-02,USS 0020686,96,.56999999,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8488,2022-02-02,USS 0020707,384,10.05,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8489,2022-02-02,UST 0000711,624,9.2799997,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8490,2022-02-02,UST 0000712,624,11.09,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8491,2022-02-02,UST 0000713,624,9.2799997,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8492,2022-02-02,UST 0002019,624,11.93,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8493,2022-02-02,UST 0002020,624,11.32,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8494,2022-02-02,UST 0002021,NA,146.69,2022-02-02,02-02-2022,23.4,15,32,,309,2.2,,1010.7,Matched (3)
8495,2022-02-03,USS 0004903,192,2.27,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8496,2022-02-03,USS 0004927,192,1.67,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8497,2022-02-03,USS 0004949,192,3.1199999,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8498,2022-02-03,USS 0004966,192,2.0799999,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8499,2022-02-03,USS 0005019,288,.98000002,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8500,2022-02-03,USS 0008953,288,1.6799999,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8501,2022-02-03,USS 0008983,288,3.45,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8502,2022-02-03,USS 0009044,288,3.1199999,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8503,2022-02-03,USS 0009063,288,2.74,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8504,2022-02-03,USS 0009067,288,3.02,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8505,2022-02-03,USS 0009070,288,.28,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8506,2022-02-03,USS 0009072,288,2.28,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8507,2022-02-03,USS 0009073,288,2.46,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8508,2022-02-03,USS 0009074,288,2.8900001,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8509,2022-02-03,USS 0009075,288,2.0699999,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8510,2022-02-03,USS 0009076,288,2.27,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8511,2022-02-03,USS 0015695,288,3.1900001,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8512,2022-02-03,USS 0017113,96,.56,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8513,2022-02-03,USS 0017138,288,.25999999,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8514,2022-02-03,USS 0020686,96,.19,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8515,2022-02-03,USS 0020707,384,10.12,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8516,2022-02-03,UST 0000711,624,9.0100002,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8517,2022-02-03,UST 0000712,624,11.21,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8518,2022-02-03,UST 0000713,624,9.29,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8519,2022-02-03,UST 0002019,624,11.87,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8520,2022-02-03,UST 0002020,624,10.82,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8521,2022-02-03,UST 0002021,NA,136.38,2022-02-03,03-02-2022,22.799999,16.799999,29,,304,6.5,,1009.1,Matched (3)
8522,2022-02-04,USS 0004903,192,1.62,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8523,2022-02-04,USS 0004927,192,1.63,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8524,2022-02-04,USS 0004949,192,2.54,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8525,2022-02-04,USS 0004966,192,1.59,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8526,2022-02-04,USS 0005019,288,5.48,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8527,2022-02-04,USS 0008953,288,2.03,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8528,2022-02-04,USS 0008983,288,2.3299999,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8529,2022-02-04,USS 0009044,288,2.9300001,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8530,2022-02-04,USS 0009063,288,3.3199999,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8531,2022-02-04,USS 0009067,288,2.24,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8532,2022-02-04,USS 0009070,288,.2,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8533,2022-02-04,USS 0009072,288,1.98,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8534,2022-02-04,USS 0009073,288,2.4400001,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8535,2022-02-04,USS 0009074,288,2.76,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8536,2022-02-04,USS 0009075,288,1.77,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8537,2022-02-04,USS 0009076,288,2.2,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8538,2022-02-04,USS 0015695,288,3.1099999,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8539,2022-02-04,USS 0017113,96,.66000003,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8540,2022-02-04,USS 0017138,288,.15000001,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8541,2022-02-04,USS 0020686,96,.38,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8542,2022-02-04,USS 0020707,384,9.5600004,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8543,2022-02-04,UST 0000711,624,8.6999998,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8544,2022-02-04,UST 0000712,624,11.14,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8545,2022-02-04,UST 0000713,624,9.1400003,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8546,2022-02-04,UST 0002019,624,21.02,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8547,2022-02-04,UST 0002020,624,10.99,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8548,2022-02-04,UST 0002021,NA,146.19,2022-02-04,04-02-2022,20.5,13,29,,352,1.2,,1010.5,Matched (3)
8549,2022-02-05,USS 0004903,72,.52999997,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8550,2022-02-05,USS 0004927,192,1.3099999,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8551,2022-02-05,USS 0004949,192,2.0799999,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8552,2022-02-05,USS 0004966,192,1.4,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8553,2022-02-05,USS 0005019,288,1.9299999,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8554,2022-02-05,USS 0008953,288,2.03,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8555,2022-02-05,USS 0008983,288,3.74,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8556,2022-02-05,USS 0009044,288,3.8099999,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8557,2022-02-05,USS 0009063,288,3.76,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8558,2022-02-05,USS 0009067,288,1.61,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8559,2022-02-05,USS 0009070,288,.27000001,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8560,2022-02-05,USS 0009072,288,1.95,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8561,2022-02-05,USS 0009073,288,2.4300001,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8562,2022-02-05,USS 0009074,288,2.76,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8563,2022-02-05,USS 0009075,288,2.4300001,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8564,2022-02-05,USS 0009076,288,2.21,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8565,2022-02-05,USS 0015695,288,3.02,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8566,2022-02-05,USS 0017113,96,.69,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8567,2022-02-05,USS 0017138,288,0,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8568,2022-02-05,USS 0020686,96,.079999998,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8569,2022-02-05,USS 0020707,384,9.6899996,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8570,2022-02-05,UST 0000711,624,8.8800001,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8571,2022-02-05,UST 0000712,624,11.36,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8572,2022-02-05,UST 0000713,624,9.3999996,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8573,2022-02-05,UST 0002019,624,13.2,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8574,2022-02-05,UST 0002020,624,10.57,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8575,2022-02-05,UST 0002021,NA,137.8,2022-02-05,05-02-2022,20.4,12,30,,359,.60000002,,1011.7,Matched (3)
8576,2022-02-06,USS 0004903,140,1.9400001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8577,2022-02-06,USS 0004927,192,1.49,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8578,2022-02-06,USS 0004949,192,2.8900001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8579,2022-02-06,USS 0004966,192,1.9400001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8580,2022-02-06,USS 0005019,288,1.98,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8581,2022-02-06,USS 0008953,288,2.0899999,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8582,2022-02-06,USS 0008983,288,2.3699999,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8583,2022-02-06,USS 0009044,288,3.1400001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8584,2022-02-06,USS 0009063,288,2.3,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8585,2022-02-06,USS 0009067,288,1.9,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8586,2022-02-06,USS 0009070,288,.28999999,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8587,2022-02-06,USS 0009072,288,1.96,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8588,2022-02-06,USS 0009073,288,2.4200001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8589,2022-02-06,USS 0009074,288,2.8,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8590,2022-02-06,USS 0009075,288,2.4300001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8591,2022-02-06,USS 0009076,288,2.21,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8592,2022-02-06,USS 0015695,288,3.1800001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8593,2022-02-06,USS 0017113,96,.0099999998,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8594,2022-02-06,USS 0017138,288,.23999999,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8595,2022-02-06,USS 0020686,96,.25,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8596,2022-02-06,USS 0020707,384,10.06,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8597,2022-02-06,UST 0000711,624,13.15,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8598,2022-02-06,UST 0000712,624,19.01,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8599,2022-02-06,UST 0000713,624,9.4200001,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8600,2022-02-06,UST 0002019,624,18.299999,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8601,2022-02-06,UST 0002020,624,10.81,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8602,2022-02-06,UST 0002021,NA,138.36,2022-02-06,06-02-2022,21.1,13,31,,358,1.5,,1013.3,Matched (3)
8603,2022-02-07,USS 0004903,192,1.9,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8604,2022-02-07,USS 0004927,192,1.34,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8605,2022-02-07,USS 0004949,192,3.05,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8606,2022-02-07,USS 0004966,192,1.98,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8607,2022-02-07,USS 0005019,288,1.97,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8608,2022-02-07,USS 0008953,288,2.0699999,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8609,2022-02-07,USS 0008983,288,2.5899999,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8610,2022-02-07,USS 0009044,288,4.4299998,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8611,2022-02-07,USS 0009063,288,2.72,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8612,2022-02-07,USS 0009067,288,2.1600001,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8613,2022-02-07,USS 0009070,288,.27000001,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8614,2022-02-07,USS 0009072,288,1.9400001,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8615,2022-02-07,USS 0009073,288,2.4200001,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8616,2022-02-07,USS 0009074,288,2.75,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8617,2022-02-07,USS 0009075,288,2.4200001,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8618,2022-02-07,USS 0009076,288,2.21,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8619,2022-02-07,USS 0015695,288,3.0799999,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8620,2022-02-07,USS 0017113,96,.47999999,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8621,2022-02-07,USS 0017138,288,0,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8622,2022-02-07,USS 0020686,96,.19,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8623,2022-02-07,USS 0020707,384,10.07,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8624,2022-02-07,UST 0000711,624,12.49,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
8625,2022-02-07,UST 0000712,624,19.15,2022-02-07,07-02-2022,22.4,16,31,,341,2.8,,1013.9,Matched (3)
